position COMBINED_rate.cM.Mb. Genetic_Map.cM.
37233978 0.0856268474 61.556103247184
37234292 0.0855671099 61.5561301152565
37234442 0.0855671099 61.556142950323
37237710 0.085591774 61.5564226642404
37238191 0.085591774 61.5564638338837
37239278 0.0857754475 61.5565570717952
37241141 0.092237532 61.5567289103173
37241781 0.1329928402 61.556814025735
37242704 0.1780437197 61.5569783600883
37243648 0.1928361613 61.5571603974246
37244479 0.1980279656 61.557324958664
37246545 0.1673560008 61.5576707161616
37247238 0.1605055375 61.5577819464991
37247472 0.1537979913 61.5578179352291
37249150 0.1531106481 61.5580748548966
37249193 0.1524873124 61.558081411851
37257192 0.1441677561 61.5592346097321
37258618 0.1389720201 61.5594327838327
37259231 0.1389174017 61.5595179402
37261810 0.1383934849 61.5598748569975
37263968 0.1423247126 61.5601819937273
37264017 0.1456679096 61.5601891314549
37264190 0.1539640886 61.5602157672422
37264334 0.1767621037 61.5602412209851
37264959 0.4014173882 61.5604921068528
37266929 0.4588902712 61.561396120687
37269981 0.0877403102 61.5616639041138
37274789 0.0877403102 61.5620857595252
37275430 0.0759083482 61.5621344167764
37279308 0.0747508209 61.5624243004599
37282161 0.0747644661 61.5626376034816
37283477 0.0747644661 61.562735993519
37283553 0.0748259959 61.5627416802947
37285187 0.0839197271 61.5628788051288
37285370 0.1043753679 61.5628979058211
37285393 0.1233216095 61.5629007422181
37288454 0.0720916009 61.5631214146085
37292278 0.0721246151 61.5633972191366
37293817 0.0461856876 61.5634682989099
37294104 0.0461856876 61.5634815542022
37295831 0.0411020534 61.5635525374484
37297331 0.0397622622 61.5636121808417
37298700 0.0398109147 61.563666681984
37299414 0.0395968416 61.5636949541288
37299428 0.0395209207 61.5636955074217
37300554 0.0395933632 61.5637400895487
37300692 0.0397782591 61.5637455789485
37300951 0.0404585568 61.5637560577147
37304410 0.0627000801 61.5639729372917
37304613 0.0867680428 61.5639905512044
37308951 0.0950657486 61.5644029464218
37309790 0.0982283626 61.5644853600181
37310344 0.1061021754 61.5645441406232
37310351 0.105486724 61.5645448790303
37312085 0.1057194026 61.5647281964744
37313700 0.0951889612 61.5648819266468
37315986 0.0953264215 61.5650998428463
37321395 0.1013860066 61.565648239756
37324630 0.1073859211 61.5659956332108
37325826 2.483627327 61.5689660514939
37326284 0.0851698552 61.5690050592875
37326892 0.0850401647 61.5690567637077
37327059 0.0849179081 61.5690709449983
37327292 0.0848815268 61.5690907223941
37327902 0.0848005707 61.5691424507422
37327935 0.0847980286 61.5691452490771
37327966 0.0847980286 61.569147877816
37328646 0.0846504696 61.5692054401354
37328729 0.0845439047 61.5692124572794
37329305 0.0844838144 61.5692611199565
37330613 0.0845347288 61.5693716913818
37331416 0.0845525225 61.5694395870574
37331614 0.0844282159 61.5694563038441
37333138 0.0838681674 61.5695841189312
37338864 0.8153959576 61.5742530761845
37338966 1.5241505825 61.5744085395439
37340800 1.6215162264 61.5773824003031
37343856 1.5336048837 61.5820690968277
37344893 0.9875143592 61.5830931492182
37346826 0.9771451742 61.5849819708399
37346984 0.2079668487 61.585014829602
37347156 0.0554558482 61.5850243680079
37349968 0.0544667411 61.5851775284839
37350384 0.0534985135 61.5851997838655
37351280 0.0530943144 61.5852473563712
37352054 0.0528457831 61.5852882590073
37353791 0.0525763397 61.5853795841094
37355963 0.0524937272 61.5854936004848
37357289 0.0524869283 61.5855631981518
37359878 0.0524869283 61.5856990868091
37359981 0.0524774701 61.5857044919885
37361637 0.0524699629 61.5857913822471
37362249 0.0524740748 61.5858234963809
37363364 0.0524286126 61.5858819542839
37363932 0.0524286126 61.5859117337359
37366048 0.0524400649 61.5860226969132
37366341 0.0524331036 61.5860380598126
37367132 0.0524058361 61.586079512829
37368887 0.0524013446 61.5861714771887
37369182 0.0524174944 61.5861869403495
37369378 0.0524174944 61.5861972141785
37370808 0.0524355791 61.5862721970566
37371522 0.0525205937 61.5863096967605
37371732 0.0525759392 61.5863207377077
37372183 0.0525759392 61.5863444494563
37373777 0.0642549897 61.5864468719099
37374177 0.4929408276 61.5866440482409
37374266 1.1824557185 61.5867492867999
37375279 8.7450704349 61.5956080431504
37375500 8.7496733751 61.5975417209663
37376756 2.2163180488 61.6003254164356
37377159 2.2195279413 61.601219886196
37378154 2.116628372 61.603325931426
37378418 1.9490756481 61.6038404873972
37378825 1.423907092 61.6044200175836
37379032 0.4013610088 61.6045030993124
37379594 0.254847022 61.6046463233388
37379636 0.1668902344 61.6046533327286
37383894 0.169872308 61.6053766490161
37384777 0.1965392116 61.60555019314
37385188 0.188431709 61.6056276385724
37387162 0.1810607776 61.6059850525473
37389470 0.1793767457 61.6063990540764
37390012 0.1789053392 61.6064960207703
37392838 0.1784583736 61.607000344134
37393082 0.1784581602 61.6070438879251
37394029 0.1781827167 61.6072126269579
37397262 0.1782066687 61.6077887691178
37397301 0.1781764865 61.6077957180007
37402468 0.1806377902 61.6087290734627
37403224 0.1842638316 61.6088683769194
37409561 0.2342142948 61.6103525929055
37410162 0.7256617053 61.6107887155904
37412887 0.0093589492 61.610814218727
37417322 0.0013817621 61.6108203468419
37419442 0.0013640059 61.6108232385344
37419836 0.0013640059 61.6108237759527
37420793 0.0013640059 61.6108250813064
37422222 0.0013586137 61.6108270227654
37422802 0.0013586137 61.6108278107613
37422974 0.0013586137 61.6108280444429
37425572 0.0013586137 61.6108315741213
37427843 0.0013586137 61.610834659533
37427879 0.0013586137 61.6108347084431
37428445 0.0013586137 61.6108354774184
37428465 0.0013594938 61.6108355046083
37428762 0.0013594938 61.610835908378
37429068 0.0013609699 61.6108363248347
37429845 0.0013609699 61.6108373823084
37430316 0.0013609699 61.6108380233252
37430823 0.0013624716 61.6108387140983
37431187 0.0013624716 61.610839210038
37433229 0.0013624716 61.610841992205
37435521 0.0013646341 61.6108451199463
37435765 0.0013646341 61.610845452917
37436213 0.0042228621 61.6108473447592
37436555 0.021526813 61.6108547069293
37437106 0.948086224 61.6113771024387
37438286 0.0016602584 61.6113790615436
37439481 0.0016602198 61.6113810455063
37440363 0.0016480214 61.6113824990612
37440739 0.0016480214 61.6113831187172
37441111 0.0016480214 61.6113837317812
37441365 0.0016480214 61.6113841503786
37441462 0.0016480214 61.6113843102367
37441980 0.0016480214 61.6113851639118
37442078 0.0016480731 61.6113853254229
37442451 0.0016480731 61.6113859401542
37442926 0.0016480731 61.6113867229889
37443126 0.0016480731 61.6113870526035
37443583 0.0016480731 61.611387805773
37446522 0.0016480731 61.6113926494598
37446947 0.0016480731 61.6113933498909
37447348 0.0016480731 61.6113940107682
37451439 0.0017520221 61.6114011782906
37453997 0.0044383805 61.6114125316679
37454119 0.007770621 61.6114134796837
37455831 6.4058060978 61.6223802197231
37455903 8.1140760348 61.6229644331976
37455948 8.0561952043 61.6233269619818
37455982 0.0006482619 61.6233269840227
37456405 0.0006181439 61.6233272454976
37457402 0.0006181439 61.623327861787
37457717 0.0006181439 61.6233280565024
37458713 0.0006227036 61.6233286767151
37460110 0.0006227036 61.6233295466321
37460223 0.0006478383 61.6233296198378
37460576 0.0007917749 61.6233298993343
37461415 0.0225081247 61.623348783651
37461850 0.0794501932 61.623383344485
37463351 0.0692510075 61.6234872902473
37463678 0.0639675739 61.6235082076439
37464307 1.0889054693 61.6241931291841
37464348 2.6187869637 61.6243004994496
37464375 5.063079386 61.6244372025931
37464539 4.7778876131 61.6252207761616
37464606 0.3123830415 61.6252417058254
37464636 0.0026320665 61.6252417847874
37464847 0.0024857449 61.6252423092796
37465175 0.0024723509 61.6252431202106
37466941 0.0024723509 61.6252474863823
37467512 0.0024723509 61.6252488980947
37468095 0.0024723509 61.6252503394753
37468511 0.0024723509 61.6252513679733
37468568 0.0024723509 61.6252515088973
37469098 0.0024723509 61.6252528192432
37469423 0.0026013348 61.625253664677
37469453 0.0045327463 61.6252538006594
37469483 0.0059932578 61.6252539804572
37469632 0.0073092806 61.62525506954
37471004 0.006019858 61.6252633287852
37471712 1.560851401 61.626368411577
37472171 0.0008305507 61.6263687927998
37473242 0.5015084605 61.626905908361
37474604 0.5015084605 61.6275889628842
37475486 0.0024086049 61.6275910872737
37476027 0.0020078374 61.6275921735138
37476061 0.0018915403 61.6275922378261
37477101 0.001880474 61.6275941935191
37477150 0.001880474 61.6275942856623
37477640 0.001880474 61.6275952070946
37477758 0.001880474 61.6275954289905
37478027 0.001880474 61.627595934838
37478711 0.001880474 61.6275972210823
37479885 0.001880474 61.6275994287587
37481153 0.0192034461 61.6276237787284
37482068 0.0025575583 61.6276261188942
37482151 0.0017389732 61.627626263229
37482300 0.0017389732 61.627626522336
37482817 0.0017389732 61.6276274213852
37483444 0.0017389732 61.6276285117213
37484031 0.0017389732 61.6276295324986
37484348 0.0017389732 61.6276300837531
37484649 0.0017389732 61.6276306071841
37485435 0.0017389732 61.627631974017
37486532 0.0017389732 61.6276338816706
37486702 0.0017389732 61.627634177296
37486971 0.0017389732 61.6276346450798
37487153 0.0017389732 61.627634961573
37487349 0.0017389732 61.6276353024117
37487632 0.001743721 61.6276357958847
37487723 0.0017517975 61.6276359552983
37487873 0.0017517975 61.6276362180679
37487975 0.0017618728 61.627636397779
37488055 0.0017755304 61.6276365398214
37488197 0.0017755304 61.6276367919467
37488299 0.0060927662 61.6276374134089
37488481 0.3162798906 61.627694976349
37488499 1.637637915 61.6277244538314
37488565 1.6208029575 61.6278314268266
37488809 0.2215737075 61.6278854908112
37489407 1.4935240943 61.6287786182196
37490220 0.1648763757 61.6289126627131
37490290 0.1184279732 61.6289209526712
37490376 0.1184502195 61.6289311393901
37491868 0.1229459945 61.6291145748139
37491907 0.1248065185 61.6291194422681
37492073 0.1292067896 61.6291408905952
37493617 0.1292067896 61.6293403858783
37494482 0.1292015506 61.6294521452196
37495299 0.9209784806 61.6302045846382
37495395 0.1866502581 61.630222503063
37495494 0.1888049268 61.6302411947508
37497599 0.1107261559 61.6304742733089
37499627 0.072295103 61.6306208877778
37500918 0.0537107294 61.6306902283295
37500952 0.0353372526 61.6306914297961
37501888 0.0218156673 61.6307118492607
37503428 0.0205208485 61.6307434513673
37503783 0.0197578429 61.6307504654016
37503899 0.0193213829 61.630752706682
37504596 0.0187848895 61.63076579975
37504953 0.0178902935 61.6307721865847
37505245 0.0169562131 61.630777137799
37505562 0.0160736269 61.6307822331387
37505740 2.1970969549 61.6311733163967
37506019 1.098507361 61.6314797999504
37506162 0.2516174824 61.6315157812504
37507234 0.2516174824 61.6317855151915
37507729 0.0158733319 61.6317933724908
37507971 0.0158733319 61.6317972138371
37508605 0.0161627886 61.6318074610451
37509223 0.0679384144 61.6318494469852
37509284 0.1378228953 61.6318578541818
37510259 1.081915463 61.6329127217582
37510781 0.124732306 61.632977832022
37514235 0.1252275489 61.6334103679759
37515736 0.1252275489 61.6335983345268
37516086 8.414696137 61.6365434781747
37516149 8.414696137 61.6370736040313
37516220 0.1758350679 61.6370860883212
37516374 0.1238113183 61.6371051552642
37517695 0.123671095 61.6372685247807
37518014 0.123671095 61.63730797586
37518863 0.1237208526 61.6374130148638
37518879 0.1237208526 61.6374149943975
37519156 0.1236942039 61.637449257692
37519803 0.1237070083 61.6375292961263
37522193 0.0691686091 61.6376946091021
37522260 0.0162758555 61.6376956995844
37522979 0.0012057662 61.6376965665303
37525871 0.0011893542 61.6377000061426
37526193 0.0011893542 61.6377003891147
37529354 0.0011893542 61.6377041486633
37530265 0.0011893542 61.637705232165
37531731 0.0011893542 61.6377069757583
37534077 0.0011893542 61.6377097659832
37545614 0.0011893542 61.6377234875626
37547219 0.0011893542 61.6377253964761
37549785 0.0011893542 61.637728448359
37555120 0.0016633375 61.6377373222645
37556298 0.0024968994 61.637740263612
37556318 0.0033851046 61.6377403313141
37556673 0.0040996675 61.6377417866961
37559911 0.0062443085 61.637762005767
37560706 0.0111909657 61.6377709025847
37561087 0.0293586356 61.6377820882249
37562090 0.0510916551 61.637833333155
37563211 0.1189181398 61.6379666403897
37569368 0.1217007281 61.6387159517726
37576550 0.0410908061 61.639011065942
37579028 0.0411668188 61.639113077319
37579628 0.0411942134 61.639137793847
37580415 0.0412865958 61.6391702863979
37581116 0.0423212562 61.6391999535985
37581524 0.0444677019 61.6392180964209
37582204 0.0444677019 61.6392483344582
37583017 0.0738009961 61.639308334668
37583042 0.1024626322 61.6393108962338
37583910 0.1459845272 61.6394376108034
37584188 0.1459845272 61.639478194502
37585988 0.1453591034 61.6397398408881
37587569 0.1453591034 61.6399696536306
37588751 0.142255892 61.6401378000949
37588777 0.1403084108 61.6401414481136
37593096 0.0042704606 61.640159892233
37597395 0.0042457501 61.6401781447126
37605341 0.0042457501 61.6402118814429
37615006 0.0042457501 61.6402529166176
37617436 0.0043078467 61.6402633846851
37617456 0.0044789017 61.6402634742632
37617609 0.0044789017 61.6402641595351
37620248 0.0458108367 61.6403850543332
37622011 0.0458108367 61.6404658188383
37623472 0.219919581 61.6407871213461
37623584 0.219919581 61.6408117523392
37623649 0.219919581 61.640826047112
37624088 0.219919581 61.640922591808
37624332 0.219919581 61.6409762521858
37624849 0.1842527783 61.6410715108722
37624906 0.1578862689 61.6410805103895
37626095 0.1578862689 61.6412682371632
37626176 0.1578862689 61.641281025951
37626475 0.1671747015 61.6413310111867
37626520 0.1671747015 61.6413385340483
37627091 0.1612827973 61.6414306265256
37627113 0.1548202865 61.6414340325719
37629091 0.1548202865 61.6417402670986
37629491 0.1521288299 61.6418011186305
37631905 0.1521288299 61.6421683576259
37632877 0.1517124642 61.6423158221411
37633823 0.1515287561 61.6424591683444
37634055 0.1515287561 61.6424943230158
37634291 0.1515287561 61.6425300838022
37636776 0.1515287561 61.6429066327611
37637867 0.1515721005 61.6430719979228
37638404 0.1515690377 61.643153390496
37638788 0.1515692747 61.6432115930975
37639283 0.1516352128 61.6432866525278
37639701 0.1516800819 61.6433500548021
37642165 0.1516987569 61.6437238405391
37643448 0.1516703348 61.6439184335786
37643777 0.1515820607 61.6439683040766
37644550 0.1515299177 61.644085436703
37644668 0.1514853988 61.64410331198
37644782 0.1514323348 61.6441205752662
37645458 0.1512342709 61.6442228096333
37646745 0.1487117037 61.644414201596
37647699 0.1487117037 61.6445560725613
37648335 0.1470685388 61.644649608152
37649558 0.1466483839 61.6448289591255
37649577 0.1461982923 61.6448317368931
37650929 0.1518933939 61.6450370967616
37651470 0.1506395445 61.6451185927552
37651714 0.5888009425 61.6452622601852
37652417 0.5817199992 61.6456712093446
37654263 0.0724721181 61.6458049928746
37654976 0.0446731622 61.6458368448393
37658883 0.044703079 61.6460114997689
37659365 0.0447373536 61.6460330631734
37661888 0.0447543728 61.6461459784559
37664038 0.0447906502 61.6462422783539
37670469 0.0447906502 61.6465303270253
37670648 0.0447935284 61.6465383450669
37671256 0.0447935284 61.6465655795321
37673733 0.0448105252 61.646676575203
37674259 0.0448176943 61.6467001493103
37677095 0.0448240122 61.6468272702089
37683000 0.0458977049 61.6470982961563
37688958 1.5724875449 61.6564671769488
37690420 0.0453324402 61.6565334529764
37693438 0.0451301551 61.6566696557845
37693542 0.0450237994 61.6566743382596
37693547 0.0450167235 61.6566745633432
37701574 0.0450398542 61.6570360982529
37704100 0.0450633328 61.6571499282316
37705345 0.0450806005 61.6572060535792
37709765 0.0451736194 61.6574057209769
37711656 0.0453140709 61.657491409885
37712984 0.04541121 61.6575517159719
37716611 0.0505585365 61.6577350917838
37717357 0.4068082945 61.6580385707715
37720331 0.1562876679 61.6585033702958
37720972 0.112702958 61.6585756128919
37721102 0.075011854 61.6585853644329
37726322 0.0759556496 61.6589818529238
37726433 0.0767820398 61.6589903757302
37730074 0.0929912396 61.6593289568336
37732643 0.1833682081 61.6598000297602
37733771 0.255783649 61.6600885537163
37734888 2.2788358408 61.6626340133505
37737065 0.2420984268 61.6631610616256
37737850 0.2287656291 61.6633406426444
37739801 0.0010031548 61.6633425997995
37742046 0.0010031548 61.663344851882
37745070 0.0010031548 61.6633478854221
37747108 0.0010031548 61.6633499298516
37749886 0.0010031548 61.6633527166156
37754420 0.0010031548 61.6633572649195
37794724 0.0010031548 61.6633976960705
37794850 0.0010031548 61.663397822468
37796311 0.0010031548 61.6633992880772
37797578 0.0010031548 61.6634005590743
37799856 0.0699009225 61.6635597933758
37800626 0.1420112414 61.6636691420317
37806150 0.0909522485 61.6641715622524
37808585 0.0067807667 61.6641880734193
37808695 0.0067807667 61.6641888193036
37811854 0.0067807667 61.6642102397456
37814024 1.6400379794 61.6677691221609
37814724 0.0003391622 61.6677693595745
37818858 0.0003151234 61.6677706622946
37823811 0.0003059538 61.6677721776838
37823859 0.0002948243 61.6677721918354
37825839 0.1719639414 61.6681126804393
37830064 0.0831376345 61.6684639369451
37830088 0.0002419998 61.6684639427531
37835658 0.0002419998 61.668465290692
37837587 0.0002419998 61.6684657575096
37838393 0.0002419998 61.6684659525614
37838911 0.0002419998 61.6684660779173
37839352 0.0002419998 61.6684661846392
37842735 0.0002419998 61.6684670033246
37845504 0.0002419998 61.668467673422
37847098 0.0002419998 61.6684680591697
37847519 0.0002419998 61.6684681610516
37850627 0.0002419998 61.668468913187
37851090 0.0002419998 61.6684690252329
37852472 0.0002419998 61.6684693596766
37852690 0.0002419998 61.6684694124326
37854040 0.0002419998 61.6684697391323
37854235 0.0002419998 61.6684697863223
37854580 0.0002419998 61.6684698698122
37855488 0.0002419998 61.668470089548
37856353 0.0002419998 61.6684702988778
37858239 0.0002419998 61.6684707552895
37858660 0.0002419998 61.6684708571714
37861861 0.0002419998 61.6684716318127
37863059 0.0002419998 61.6684719217285
37864682 0.0002419998 61.6684723144942
37865365 0.0002419998 61.66847247978
37866043 0.0002419998 61.6684726438559
37867039 0.0002419998 61.6684728848877
37867904 0.0002419998 61.6684730942175
37870709 0.0002419998 61.668473773027
37871522 0.0002419998 61.6684739697728
37872729 0.0002419998 61.6684742618666
37875631 0.0002419998 61.66847496415
37876197 0.0002419998 61.6684751011219
37876616 0.0002417629 61.6684752024205
37877419 0.0002417629 61.6684753965561
37878096 0.0002417629 61.6684755602296
37878392 0.0002417629 61.6684756317914
37878856 0.0002417629 61.6684757439694
37879589 0.0002417629 61.6684759211816
37881556 0.0023204755 61.6684804855569
37886330 0.2437244942 61.6696440262922
37889280 0.0008418999 61.669646509897
37890154 0.0002363108 61.6696467164326
37891492 0.0002213841 61.6696470126445
37893300 0.0002213841 61.669647412907
37894194 0.0002213841 61.6696476108243
37894236 0.000216748 61.6696476199278
37894468 0.000216748 61.6696476702133
37902343 0.000216748 61.6696493771038
37907792 0.000216748 61.6696505581637
37907947 0.000216748 61.6696505917596
37909470 0.000216748 61.6696509218668
37912802 0.000216748 61.6696516440711
37914682 0.000216748 61.6696520515574
37915154 0.000216748 61.6696521538624
37915232 0.000216748 61.6696521707688
37917692 0.000216748 61.6696527039689
37918609 0.0002165418 61.6696529025377
37920237 0.0002165418 61.6696532550677
37926501 0.0002165418 61.6696546114856
37932130 0.0002165418 61.6696558303994
37933841 0.0002165418 61.6696562009024
37936025 0.0002165418 61.6696566738297
37936258 0.0002165418 61.6696567242839
37940877 0.0002168039 61.6696577257011
37945039 0.0002168039 61.669658628039
37945601 0.0002168039 61.6696587498827
37946180 0.0002168039 61.6696588754122
37947907 0.0002168039 61.6696592498325
37950798 0.0002168039 61.6696598766126
37951714 0.0002168039 61.669660075205
37954985 0.0002183907 61.669660789561
37958475 0.0023527445 61.6696690006393
37959372 0.2473258586 61.6698908519344
37962292 0.0392063254 61.6700053344046
37962374 0.0015121094 61.6700054583976
37964700 0.0015114288 61.670008973981
37966661 0.0015114288 61.6700119378928
37966923 0.0015114288 61.6700123338872
37967214 0.0015114288 61.670012773713
37970229 0.0015168441 61.6700173469979
37974179 0.0022144214 61.6700260939625
37974380 0.0031179041 61.6700267206612
37977609 0.2600963853 61.6708665718893
37980515 0.4677870842 61.672225961156
37981509 0.0470996482 61.6722727782063
37984650 0.0626772843 61.6724696475563
37985422 0.0626772843 61.6725180344198
37985453 0.1149665244 61.672521598382
37985809 0.1148106001 61.6725624709557
37988288 0.0630786632 61.6727188429617
37988725 0.032331574 61.6727329718596
37988797 0.0322690412 61.6727352952305
37989588 0.0303464269 61.6727592992542
37993637 0.0302660146 61.6728818463473
37994111 0.0301827933 61.6728961529914
37995747 0.030236804 61.6729456204027
37996361 0.0302432074 61.6729641897321
37997952 0.0303581594 61.6730124895637
37998237 0.0303581594 61.6730211416391
38000548 0.03053698 61.6730917125999
38004356 0.0306306647 61.673208354171
38004482 0.0307375174 61.6732122270982
38008862 0.0307375174 61.6733468574244
38015709 0.0307210022 61.6735572041265
38022358 0.4161045719 61.6763238834251
38022917 0.4161400133 61.6765565056925
38024108 0.4214449819 61.677058446666
38024271 0.4450983195 61.677130997692
38024683 1.1317819065 61.6775972918375
38030003 0.8130041397 61.6819224738607
38030441 0.667485624 61.682214832564
38030682 0.0376173638 61.6822238983487
38033926 0.0344214938 61.6823355616746
38034722 0.0334304238 61.682362172292
38041221 0.0334728988 61.6825797126612
38041549 0.0334728988 61.682590691772
38042603 0.0390089505 61.6826318072059
38042814 0.0541032258 61.6826432229865
38043159 0.0541032258 61.6826618885994
38043260 0.6695981248 61.68272951801
38044821 0.1869602196 61.6830213629128
38045394 0.0007907027 61.6830218159855
38050840 0.0007907027 61.6830261221524
38051606 0.0007907027 61.6830267278306
38052193 0.0007873005 61.683027189976
38052933 0.0007868122 61.6830277722171
38054861 0.0007868122 61.683029289191
38055553 0.0007868122 61.683029833665
38055612 0.0007868122 61.6830298800869
38056763 0.0007868122 61.6830307857078
38056821 0.0007868122 61.6830308313429
38057402 0.0007868122 61.6830312884808
38057506 0.0007868122 61.6830313703092
38059192 0.0007868122 61.6830326968746
38059282 0.0007868122 61.6830327676877
38061441 0.0007868122 61.6830344664153
38061706 0.0007868122 61.6830346749205
38061757 0.0007884574 61.6830347151318
38065587 0.0007884574 61.6830377349237
38066760 0.0007884574 61.6830386597842
38067890 0.0007884574 61.683039550741
38068246 0.0007884574 61.6830398314319
38068386 0.0007884574 61.6830399418159
38068832 0.0007884574 61.6830402934679
38069192 0.0007884574 61.6830405773126
38070091 0.000793642 61.6830412907967
38070474 0.000793642 61.6830415947616
38071946 0.000793642 61.6830427630027
38072927 0.000793642 61.6830435415655
38073267 0.000793642 61.6830438114037
38073407 0.0008008253 61.6830439235193
38073547 0.0008008253 61.6830440356348
38074152 0.0008008253 61.6830445201341
38074558 0.0008008253 61.6830448452692
38074594 0.0008008253 61.6830448740989
38076071 0.0008008253 61.6830460569179
38077100 0.0008115491 61.6830468920019
38077393 0.0008115491 61.6830471297858
38077474 0.0008250348 61.6830471966136
38077912 0.0008474022 61.6830475677758
38078680 0.0008819753 61.6830482451328
38082385 0.0032102587 61.6830601391413
38083967 0.012115181 61.6830793053576
38085332 0.0267963645 61.6831158823952
38089665 0.02831424 61.6832385679971
38090001 0.029152758 61.6832483633238
38090759 0.0294191238 61.6832706630196
38091783 0.029414454 61.6833007834205
38091932 0.029494032 61.6833051780313
38097006 0.0294842777 61.6834547812563
38099700 0.0294842777 61.6835342119005
38101307 0.0294842777 61.6835815931347
38107485 0.0294858687 61.6837637568315
38108849 0.0294858687 61.6838039755565
38109301 0.0294858687 61.6838173031691
38109522 0.0294858687 61.6838238195461
38113136 0.0294903713 61.683930397748
38116265 0.0294862149 61.6840226601144
38117086 0.0294898236 61.6840468712596
38119212 0.029489522 61.6841095659833
38119547 0.0294942405 61.6841194465539
38122094 0.0294942405 61.6841945683845
38122659 0.0294942405 61.6842112326303
38122699 0.0294942405 61.6842124124
38123232 0.0294942405 61.6842281328301
38123793 0.0294942405 61.6842446790991
38124179 0.0295001094 61.6842560661413
38124235 0.0295001094 61.6842577181474
38129497 0.0298068139 61.6844145616022
38129535 0.0300906083 61.6844157050453
38129736 0.0306512801 61.6844218659526
38130319 0.0311762385 61.6844400416996
38132334 0.0317606762 61.6845040394622
38133211 0.0386559291 61.684537940712
38134580 2.5465777066 61.6880242055923
38134964 1.4282140838 61.6885726398005
38135046 0.0439689273 61.6885762452525
38138125 0.0439961247 61.6887117093205
38138339 0.0440232555 61.6887211302972
38138887 0.0440335199 61.6887452606661
38139488 0.0440411446 61.688771729394
38140966 0.0440484833 61.6888368330523
38146773 0.0440674134 61.6890927325219
38149330 0.0440821799 61.6892054506559
38154702 0.0441207995 61.6894424675908
38156570 0.0442005866 61.6895250342866
38159530 0.0442364302 61.68965597412
38167364 0.0407531353 61.6899752341819
38167906 0.0377189159 61.6899956778343
38167971 0.035380028 61.6899979775362
38168913 0.0302377388 61.6900264614861
38169355 0.0240423752 61.690037088216
38179156 0.0236326044 61.6902687113717
38180461 0.0236477101 61.6902995716334
38182633 0.023436537 61.6903504757917
38183115 0.0232238466 61.6903616696858
38183390 0.0230012986 61.6903679950429
38184262 0.0230820752 61.6903881226125
38184284 0.0230836053 61.6903886304518
38187583 0.0233544133 61.6904656766613
38188123 0.0237290124 61.690478490328
38188652 0.023942357 61.6904911558348
38189440 0.0242380408 61.690510255411
38192021 0.024762586 61.6905741676454
38192186 0.0251977856 61.69057832528
38192892 0.0257168499 61.6905964813761
38199462 0.0278134927 61.6907792160231
38201712 0.0305424516 61.6908479365392
38202001 0.0328126701 61.6908574194009
38203810 0.0343571917 61.6909195715607
38204248 0.0358831442 61.6909352883778
38207632 0.0358831442 61.6910567169378
38209301 0.0365710319 61.69111775399
38210009 0.0379876073 61.691144649216
38210451 0.0379876073 61.6911614397384
38210511 0.04322303 61.6911640331202
38210847 0.0420276232 61.6911781544016
38212769 0.041672936 61.6912582497846
38218700 0.0392957478 61.6914913128648
38218885 0.0369662903 61.6914981516285
38223167 0.0369662903 61.6916564412836
38226997 0.0369592781 61.6917979953187
38229378 0.0369412588 61.6918859524559
38229824 0.0369412588 61.6919024282573
38229926 0.0369412588 61.6919061962657
38230657 0.0369356763 61.6919331962451
38230720 0.0369356763 61.6919355231927
38237363 0.0369356763 61.6921808868904
38237399 0.0369602121 61.692182217458
38240098 0.0369602121 61.6922819730705
38241015 0.0369599947 61.6923158653856
38246201 0.0369532479 61.6925075049292
38246625 0.0369499996 61.692523171729
38246996 0.0369425314 61.6925368774082
38250656 0.0369425314 61.6926720870731
38250824 0.0369339158 61.692678291971
38250958 0.0369556904 61.6926832440335
38252819 0.0369488054 61.6927520057603
38253790 0.0369429615 61.692787877376
38257313 0.0370834303 61.6929185223009
38257364 0.0372464255 61.6929204218686
38259082 0.0372464255 61.6929844112276
38270163 0.0390336885 61.6934169435299
38271618 0.0407255961 61.6934761992722
38274465 0.0414447813 61.6935941925646
38274649 0.0414394018 61.6936018174145
38274858 0.0423225356 61.6936106628244
38278677 0.046034561 61.6937864688129
38282158 0.051123903 61.6939644311192
38282598 0.0522257703 61.6939874104582
38282727 0.0541121503 61.6939943909256
38283126 0.0620918123 61.6940191655587
38284289 0.0834512804 61.6941162193978
38285111 0.1092835132 61.6942060504456
38287347 0.1335230706 61.6945046080315
38291777 0.1515733258 61.6951760778648
38291894 0.4900319466 61.6952334116025
38292369 0.1211515792 61.6952909586027
38293487 0.5972488692 61.6959586828384
38293963 0.0386364595 61.6959770737932
38300020 0.0277116691 61.6961449233729
38300108 0.0263270291 61.6961472401514
38302583 0.0230629948 61.6962043210636
38303788 0.0204701657 61.6962289876132
38305216 0.0186119004 61.696255565407
38305713 0.0173878047 61.696264207146
38306876 0.0169149868 61.6962838792756
38307559 0.0166991783 61.6962952848144
38307904 0.0166991783 61.6963010460309
38308016 0.0166991783 61.6963029163389
38308466 0.0166991783 61.6963104309691
38308707 0.0166850063 61.6963144520556
38308774 0.0166850063 61.696315569951
38308787 0.0166560459 61.6963157864796
38310281 0.0166789036 61.6963407047616
38310660 0.0167275383 61.6963470444986
38310886 0.016791811 61.6963508394479
38311623 0.016807043 61.6963632262386
